INPUT:url	INPUT:query	OUTPUT:result	GOLDEN:result	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
https://www.target.com/p/quincy-basic-slipper-chair-threshold-153/-/A-52482175?preselect=52120237#lnk=sametab	Chair-beds	Relevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a75aaa8b5040ced0585	668ccaa9-80db-4660-b95b-83f2607809e2	0001bfeb25--618d8a75aaa8b5040ced0585	2c567b19b30ea127e2abc6f0af96fe60	APPROVED	2021-11-11T21:26:13.889
https://dress-trends.com/scarves-2/	women's scarf	Relevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a775dfe550cf8f930d1	76591512-8897-4fbe-a99d-4e44009f0119	0001bfeb25--618d8a775dfe550cf8f930d1	096ad5dc9fde2d2167c088d323c6c73c	APPROVED	2021-11-11T21:26:15.110
https://www.britannica.com/event/Afrocentrism	afrocentric towels	Irrelevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a775dfe550cf8f930d1	ab29db9b-e119-48ad-a6d8-e19bebe0ffcf	0001bfeb25--618d8a775dfe550cf8f930d1	096ad5dc9fde2d2167c088d323c6c73c	APPROVED	2021-11-11T21:26:15.110
https://www.target.com/p/quincy-basic-slipper-chair-threshold-153/-/A-52482175?preselect=52120237#lnk=sametab	Chair-beds	Irrelevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a775dfe550cf8f930d1	668ccaa9-80db-4660-b95b-83f2607809e2	0001bfeb25--618d8a775dfe550cf8f930d1	096ad5dc9fde2d2167c088d323c6c73c	APPROVED	2021-11-11T21:26:15.110
https://www.gardenerdirect.com	bathroom plants buy online	Relevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a7a3181b36f4bbc7bee	24607b94-0557-4889-9cba-3c92090d9b80	0001bfeb25--618d8a7a3181b36f4bbc7bee	1af28940e8b4270dd140aedb84042a42	APPROVED	2021-11-11T21:26:18.033
https://www.dillards.com/p/ugg-judith-sweater-knit-hooded-lounge-cardigan/507380267	black v neck dress	RelevantMinus				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a7a3181b36f4bbc7bee	14ddac40-51c3-41d5-b282-21e101aa27a1	0001bfeb25--618d8a7a3181b36f4bbc7bee	1af28940e8b4270dd140aedb84042a42	APPROVED	2021-11-11T21:26:18.033
https://www.etsy.com/search?q=color%20block%20dress%20for%20girl	color block clothes for kids	Irrelevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a7a3181b36f4bbc7bee	ec9b2967-f181-494f-8900-6bdeaa8d1c67	0001bfeb25--618d8a7a3181b36f4bbc7bee	1af28940e8b4270dd140aedb84042a42	APPROVED	2021-11-11T21:26:18.033
https://syndromestore.com/collections/school-uniform-dresses/products/sailor-bow-dress-set	school uniform dresses	Relevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a7b5aee49270bd8ed0b	26391edc-cca5-4744-b04a-0a95af964d04	0001bfeb25--618d8a7b5aee49270bd8ed0b	0c7641634765fba2d2d9d030722c6c2f	APPROVED	2021-11-11T21:26:19.879
https://sakkhistyle.com	color block hoodie	Irrelevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a7b5aee49270bd8ed0b	fe94e342-ac83-4a2f-8181-69863f386a62	0001bfeb25--618d8a7b5aee49270bd8ed0b	0c7641634765fba2d2d9d030722c6c2f	APPROVED	2021-11-11T21:26:19.879
http://craftsandframes.com	franklin sports christine mcgrath collection	Irrelevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a7b5aee49270bd8ed0b	86a98a7f-9cf2-46cf-b4ef-2e63e2932aba	0001bfeb25--618d8a7b5aee49270bd8ed0b	0c7641634765fba2d2d9d030722c6c2f	APPROVED	2021-11-11T21:26:19.879
https://www.bestbuy.com/site/e-reader-devices/e-readers/pcmcat345200050003.c?id=pcmcat345200050003	e-book readers	Relevant	Relevant			https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a7f71d2fe7ef97f9183	09201620-e0c0-4c7a-bb4a-78382219d0db	0001bfeb25--618d8a7f71d2fe7ef97f9183	811db00ce78e30fcb54df6e375846b7d	APPROVED	2021-11-11T21:26:23.574
https://www.ebay.com/sch/i.html?_nkw=Tennis-Nets	tennis net walmart	RelevantMinus	RelevantMinus			https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a7f71d2fe7ef97f9183	f2318647-d00b-458a-be8d-d1be0bc31ed4	0001bfeb25--618d8a7f71d2fe7ef97f9183	811db00ce78e30fcb54df6e375846b7d	APPROVED	2021-11-11T21:26:23.574
https://www.clothingshoponline.com/ps/short-sleeves	volleyball passing sleeves	Irrelevant	Irrelevant			https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a7f71d2fe7ef97f9183	5412d49f-000e-44f8-92b1-3f9482489c31	0001bfeb25--618d8a7f71d2fe7ef97f9183	811db00ce78e30fcb54df6e375846b7d	APPROVED	2021-11-11T21:26:23.574
https://store.playstation.com/en-us/category/85448d87-aa7b-4318-9997-7d25f4d275a4/1	sony vr	Relevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a8099c1744f4ec82208	e1a8e1ae-e134-4fe7-994b-f75d4c8239de	0001bfeb25--618d8a8099c1744f4ec82208	2c567b19b30ea127e2abc6f0af96fe60	APPROVED	2021-11-11T21:26:24.328
https://www.kiefer.com/kiefer-water-workout-swim-flotation-belt	swim belts	Relevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a8099c1744f4ec82208	98b568d7-78a2-41b7-81a8-f816d5d56adc	0001bfeb25--618d8a8099c1744f4ec82208	2c567b19b30ea127e2abc6f0af96fe60	APPROVED	2021-11-11T21:26:24.328
https://www.bestbuy.com/site/searchpage.jsp?id=pcat17071&st=samsung+wireless+bluetooth+headphones	sony headphones bluetooth	Relevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a8099c1744f4ec82208	19c65646-8ab3-4016-b75f-a5e8f6112507	0001bfeb25--618d8a8099c1744f4ec82208	2c567b19b30ea127e2abc6f0af96fe60	APPROVED	2021-11-11T21:26:24.328
https://www.walmart.com/browse/home/shop-all-table-lamps-by-style/xiaomi/4044_133012_133113_4887881_6619106_4666247_1673446/YnJhbmQ6WGlhb21p?cat_id=4044_133012_133113_4887881_6619106_4666247_1673446&facet=brand%3AXiaomi	xiaomi desk lamp walmart	Relevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a843181b36f4bbc7c38	89f0e3ad-30b9-4324-8350-4439c9bd5ed7	0001bfeb25--618d8a843181b36f4bbc7c38	5a78bf74f91d9c8099176d392853c537	APPROVED	2021-11-11T21:26:28.593
https://www.ikea.com/us/en/cat/ottomans-20926/	ottomans and poufs	RelevantMinus				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a843181b36f4bbc7c38	de8411c6-61ee-4aca-92bf-306691083980	0001bfeb25--618d8a843181b36f4bbc7c38	5a78bf74f91d9c8099176d392853c537	APPROVED	2021-11-11T21:26:28.593
https://www.macys.com/shop/womens-clothing/pajama-sets?id=55811	pajamas	Relevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a843181b36f4bbc7c38	baf88297-be11-44d6-9ac9-ad65572cfb8d	0001bfeb25--618d8a843181b36f4bbc7c38	5a78bf74f91d9c8099176d392853c537	APPROVED	2021-11-11T21:26:28.593
https://cradleofgoth.com/collections/gothic-dresses/products/flared-lace-dress	gothic dress	Relevant	RelevantMinus			https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a845aee49270bd8ed57	87431e64-c1e3-405e-9f67-1f6f3aefd3c1	0001bfeb25--618d8a845aee49270bd8ed57	eaf3e9d9e23293c87f71c57bc250310f	APPROVED	2021-11-11T21:26:28.878
https://www.rebelsmarket.com/s/goth-16~women-dresses-29	gothic dress	Relevant	Relevant			https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a845aee49270bd8ed57	cbe38b7b-ca99-4c9d-bb64-d1cd7ca9d26e	0001bfeb25--618d8a845aee49270bd8ed57	eaf3e9d9e23293c87f71c57bc250310f	APPROVED	2021-11-11T21:26:28.878
https://www.aliexpress.com/item/4000603012238.html?spm=a2g0o.productlist.0.0.1b6572a6FbMsuw&algo_pvid=8addb936-bfeb-438e-b8ee-b1d54ce71a80&algo_expid=8addb936-bfeb-438e-b8ee-b1d54ce71a80-2&btsid=0bb0623a16108017211678749e844c&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_	logitech mouse buy online	Relevant	RelevantMinus			https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a845aee49270bd8ed57	b6b44a29-f992-497f-8166-3fe368f1274d	0001bfeb25--618d8a845aee49270bd8ed57	eaf3e9d9e23293c87f71c57bc250310f	APPROVED	2021-11-11T21:26:28.878
https://www.carid.com/vossen-wheels/cv3-r-gloss-graphite-50452372.html	car dvr	Irrelevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a85577ecb41203b2e42	b4a1b07a-a567-4b2d-858e-08b8077c690c	0001bfeb25--618d8a85577ecb41203b2e42	b5b8f6ea9c4a7b855bd920f508aad08b	APPROVED	2021-11-11T21:26:29.523
https://www.villagehatshop.com	swim caps	404				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a85577ecb41203b2e42	ef49f8b3-bd45-4a35-b53f-7884fae6bef7	0001bfeb25--618d8a85577ecb41203b2e42	b5b8f6ea9c4a7b855bd920f508aad08b	APPROVED	2021-11-11T21:26:29.523
https://www.newegg.com/Desktop-External-Hard-Drives/SubCategory/ID-414	extension cables	Irrelevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a85577ecb41203b2e42	b0ee1fc1-3a3c-47a3-9b85-9aba2c8e2459	0001bfeb25--618d8a85577ecb41203b2e42	b5b8f6ea9c4a7b855bd920f508aad08b	APPROVED	2021-11-11T21:26:29.523
https://cradleofgoth.com/collections/gothic-dresses/products/flared-lace-dress	gothic dress	Relevant	RelevantMinus			https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a873dfdf6311daf573b	87431e64-c1e3-405e-9f67-1f6f3aefd3c1	0001bfeb25--618d8a873dfdf6311daf573b	36b3bbf77d2977d636549af8915258d5	APPROVED	2021-11-11T21:26:31.615
https://www.rebelsmarket.com/s/goth-16~women-dresses-29	gothic dress	Relevant	Relevant			https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a873dfdf6311daf573b	cbe38b7b-ca99-4c9d-bb64-d1cd7ca9d26e	0001bfeb25--618d8a873dfdf6311daf573b	36b3bbf77d2977d636549af8915258d5	APPROVED	2021-11-11T21:26:31.615
https://www.aliexpress.com/item/4000603012238.html?spm=a2g0o.productlist.0.0.1b6572a6FbMsuw&algo_pvid=8addb936-bfeb-438e-b8ee-b1d54ce71a80&algo_expid=8addb936-bfeb-438e-b8ee-b1d54ce71a80-2&btsid=0bb0623a16108017211678749e844c&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_	logitech mouse buy online	RelevantMinus	RelevantMinus			https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a873dfdf6311daf573b	b6b44a29-f992-497f-8166-3fe368f1274d	0001bfeb25--618d8a873dfdf6311daf573b	36b3bbf77d2977d636549af8915258d5	APPROVED	2021-11-11T21:26:31.615
https://www.adidas.com/us/women-jackets	adidas women's jackets & coats	Relevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a8a3dfdf6311daf5748	96e46d40-09df-4f68-9d50-81d168e0c5c0	0001bfeb25--618d8a8a3dfdf6311daf5748	2c567b19b30ea127e2abc6f0af96fe60	APPROVED	2021-11-11T21:26:34.077
https://www.dresshead.com/c/lace-dresses/?param=20_length-691_color	lace dress	Relevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a8a3dfdf6311daf5748	5f6269a8-ed81-4764-a5c7-3ae9645157f0	0001bfeb25--618d8a8a3dfdf6311daf5748	2c567b19b30ea127e2abc6f0af96fe60	APPROVED	2021-11-11T21:26:34.077
https://www.dickssportinggoods.com/p/roller-derby-girls-firestar-quad-roller-skates-16rdegrdgrlsrllrfils/16rdegrdgrlsrllrfils	roller skates	Relevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a8a3dfdf6311daf5748	c87c69a0-831f-4810-8d8a-e75e38be9ed3	0001bfeb25--618d8a8a3dfdf6311daf5748	2c567b19b30ea127e2abc6f0af96fe60	APPROVED	2021-11-11T21:26:34.077
https://www.amazon.com/Mens-Fashion-Party-Blazers/s?k=Men%27s+Fashion+Party+Blazers	men's blazer for party	Relevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a8a99c1744f4ec82310	95538da8-8604-40df-95a7-3c43db5368bb	0001bfeb25--618d8a8a99c1744f4ec82310	0f554ebaa6b8044844f4107dc0372000	APPROVED	2021-11-11T21:26:34.497
https://www.boomerangshop.com/web/index.php	boomerang for outdoor games	404				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a8a99c1744f4ec82310	ed838d9e-1a0b-4e0f-8344-b87bec7220e4	0001bfeb25--618d8a8a99c1744f4ec82310	0f554ebaa6b8044844f4107dc0372000	APPROVED	2021-11-11T21:26:34.497
https://www.soccer.com/shop/products/equipment/soccer-balls	soccer ball	Relevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a8a99c1744f4ec82310	2b92ca4a-3e81-4b85-8749-dbb92761d19c	0001bfeb25--618d8a8a99c1744f4ec82310	0f554ebaa6b8044844f4107dc0372000	APPROVED	2021-11-11T21:26:34.497
https://www.bedbathandbeyond.com/store/s/chenille-blanket	chenille blanket	Relevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a8c6bc1602e9096520e	4efa2fc9-a7fe-47cc-979f-4e095d1fe86d	0001bfeb25--618d8a8c6bc1602e9096520e	d8748a7d22dd8d61d772490401596f59	APPROVED	2021-11-11T21:26:36.080
https://www.fusion5store.com/fusion5-ultra-slim-windows-tablet-pc-2gb-ram-64gb-storage-full-size-usb-3-0-intel-quad-core-dual-cameras-hdmi-bluetooth-windows-10-home-tablet-computer-10-1-64gb.html	tablet windows 10	Relevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a8c6bc1602e9096520e	1c3c9cc3-07fd-4b93-8e83-e3ae496af064	0001bfeb25--618d8a8c6bc1602e9096520e	d8748a7d22dd8d61d772490401596f59	APPROVED	2021-11-11T21:26:36.080
https://www.accessorize.com/us/?redirected=true	surfboard accessories	Irrelevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a8c6bc1602e9096520e	18f22189-6d5d-4d8a-8115-313a4e1f197a	0001bfeb25--618d8a8c6bc1602e9096520e	d8748a7d22dd8d61d772490401596f59	APPROVED	2021-11-11T21:26:36.080
https://www.carid.com/vossen-wheels/cv3-r-gloss-graphite-50452372.html	car dvr	RelevantMinus				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a8cbac7e30b3a503064	b4a1b07a-a567-4b2d-858e-08b8077c690c	0001bfeb25--618d8a8cbac7e30b3a503064	05e7015d8ad4b8abc5627e7d30ae9a60	APPROVED	2021-11-11T21:26:36.049
https://www.villagehatshop.com	swim caps	Irrelevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a8cbac7e30b3a503064	ef49f8b3-bd45-4a35-b53f-7884fae6bef7	0001bfeb25--618d8a8cbac7e30b3a503064	05e7015d8ad4b8abc5627e7d30ae9a60	APPROVED	2021-11-11T21:26:36.049
https://www.newegg.com/Desktop-External-Hard-Drives/SubCategory/ID-414	extension cables	Irrelevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a8cbac7e30b3a503064	b0ee1fc1-3a3c-47a3-9b85-9aba2c8e2459	0001bfeb25--618d8a8cbac7e30b3a503064	05e7015d8ad4b8abc5627e7d30ae9a60	APPROVED	2021-11-11T21:26:36.049
https://www.wikihow.com/Replace-a-Bathroom-Faucet	kitchen faucets	Irrelevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a9014436f33d04afc80	403d1879-5b17-4fc4-bda3-50681bce9ca3	0001bfeb25--618d8a9014436f33d04afc80	096ad5dc9fde2d2167c088d323c6c73c	APPROVED	2021-11-11T21:26:40.276
https://www.amazon.com/Automotive-Exterior-Mirrors/b?ie=UTF8&node=15709391	bathroom mirrors for shaving	Irrelevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a9014436f33d04afc80	87c77329-e009-46e0-a491-1e42ac13810c	0001bfeb25--618d8a9014436f33d04afc80	096ad5dc9fde2d2167c088d323c6c73c	APPROVED	2021-11-11T21:26:40.276
https://www.amazon.com/s?k=vacuum+cleaner+dyson&crid=30O8GFOKU2OYW&sprefix=vacuum+cleaner+%2Caps%2C197&ref=nb_sb_ss_ts-a-p_5_15	robot vacuum	RelevantMinus				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a9014436f33d04afc80	81caf3c4-2340-41d5-ae0d-a5227318b968	0001bfeb25--618d8a9014436f33d04afc80	096ad5dc9fde2d2167c088d323c6c73c	APPROVED	2021-11-11T21:26:40.276
https://www.macys.com/shop/product/members-only-mens-iconic-racer-lightweight-jacket?ID=6009472&CategoryID=3763&swatchColor=Pink	pink jacket	RelevantMinus				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a915dfe550cf8f93150	4f2d7049-48e5-4481-a524-bc4e9c89a8e3	0001bfeb25--618d8a915dfe550cf8f93150	77f970653d431d0d363dac31e5f2c4b6	APPROVED	2021-11-11T21:26:41.303
https://www.macys.com/shop/b/white-tablecloth?id=93804	white tablecloth	Relevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a915dfe550cf8f93150	d57562a2-526d-471c-863c-f841791bf9a3	0001bfeb25--618d8a915dfe550cf8f93150	77f970653d431d0d363dac31e5f2c4b6	APPROVED	2021-11-11T21:26:41.303
https://www.zappos.com/gloves	boxing gloves	RelevantMinus				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a915dfe550cf8f93150	ec6213b7-2578-4c20-b0de-7b4b04d575bb	0001bfeb25--618d8a915dfe550cf8f93150	77f970653d431d0d363dac31e5f2c4b6	APPROVED	2021-11-11T21:26:41.303
https://www.walmart.com/browse/clothing/mens-pants/5438_133197_6041621	pajamas	Irrelevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a91b392b23d101b9184	8de07bec-74b6-41c7-a05e-d12966775140	0001bfeb25--618d8a91b392b23d101b9184	387a8069606f28245870c6b38e1e6a43	APPROVED	2021-11-11T21:26:41.610
https://www.bestbuy.com/site/insignia-apple-watch-magnetic-charging-cable-and-silicone-cable-wrap-4-white/6393960.p?skuId=6393960	apple watch charger	Relevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a91b392b23d101b9184	d597079a-0371-4573-bd5c-c21a5e1fa0d0	0001bfeb25--618d8a91b392b23d101b9184	387a8069606f28245870c6b38e1e6a43	APPROVED	2021-11-11T21:26:41.610
https://www.crateandbarrel.com/furniture/dining-tables/1	table tennis tables	Irrelevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a91b392b23d101b9184	3bf6786c-b487-4d04-9f26-e801f3e276c3	0001bfeb25--618d8a91b392b23d101b9184	387a8069606f28245870c6b38e1e6a43	APPROVED	2021-11-11T21:26:41.610
https://www.macys.com/shop/product/members-only-mens-iconic-racer-lightweight-jacket?ID=6009472&CategoryID=3763&swatchColor=Pink	pink jacket	Relevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a923a39340d2291711c	4f2d7049-48e5-4481-a524-bc4e9c89a8e3	0001bfeb25--618d8a923a39340d2291711c	2c567b19b30ea127e2abc6f0af96fe60	APPROVED	2021-11-11T21:26:42.047
https://www.macys.com/shop/b/white-tablecloth?id=93804	white tablecloth	Relevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a923a39340d2291711c	d57562a2-526d-471c-863c-f841791bf9a3	0001bfeb25--618d8a923a39340d2291711c	2c567b19b30ea127e2abc6f0af96fe60	APPROVED	2021-11-11T21:26:42.047
https://www.zappos.com/gloves	boxing gloves	Relevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a923a39340d2291711c	ec6213b7-2578-4c20-b0de-7b4b04d575bb	0001bfeb25--618d8a923a39340d2291711c	2c567b19b30ea127e2abc6f0af96fe60	APPROVED	2021-11-11T21:26:42.047
https://dress-trends.com/scarves-2/	women's scarf	Relevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a9399c1744f4ec823f3	76591512-8897-4fbe-a99d-4e44009f0119	0001bfeb25--618d8a9399c1744f4ec823f3	93266ea0b4878c8b577b44141c50a7d0	APPROVED	2021-11-11T21:26:43.180
https://www.britannica.com/event/Afrocentrism	afrocentric towels	Irrelevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a9399c1744f4ec823f3	ab29db9b-e119-48ad-a6d8-e19bebe0ffcf	0001bfeb25--618d8a9399c1744f4ec823f3	93266ea0b4878c8b577b44141c50a7d0	APPROVED	2021-11-11T21:26:43.180
https://www.target.com/p/quincy-basic-slipper-chair-threshold-153/-/A-52482175?preselect=52120237#lnk=sametab	Chair-beds	Irrelevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a9399c1744f4ec823f3	668ccaa9-80db-4660-b95b-83f2607809e2	0001bfeb25--618d8a9399c1744f4ec823f3	93266ea0b4878c8b577b44141c50a7d0	APPROVED	2021-11-11T21:26:43.180
https://www.homedepot.com/p/Home-Accents-Holiday-48-in-Holiday-Traditions-Red-Plush-Tree-Skirt-0202004ZSAHOP/301577459	plaid skirt	RelevantMinus				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a9537578a25c726b7a5	7f58af1f-2b8c-4733-8cf5-b46b15dad84a	0001bfeb25--618d8a9537578a25c726b7a5	1af28940e8b4270dd140aedb84042a42	APPROVED	2021-11-11T21:26:45.673
https://www.roomstogo.com/furniture/kids-and-teens/bunk-beds	bunk beds	Irrelevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a9537578a25c726b7a5	febd3414-4248-4aad-a661-803233a82d55	0001bfeb25--618d8a9537578a25c726b7a5	1af28940e8b4270dd140aedb84042a42	APPROVED	2021-11-11T21:26:45.673
https://foter.com/small-sectional-sofa-with-recliner	reclining sectional sofas for small spaces	Relevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a9537578a25c726b7a5	0c3522db-e6e2-48de-8e38-f065bf273468	0001bfeb25--618d8a9537578a25c726b7a5	1af28940e8b4270dd140aedb84042a42	APPROVED	2021-11-11T21:26:45.673
https://www.carid.com/vossen-wheels/cv3-r-gloss-graphite-50452372.html	car dvr	Irrelevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a96599ffd22a89ded6b	b4a1b07a-a567-4b2d-858e-08b8077c690c	0001bfeb25--618d8a96599ffd22a89ded6b	081b4d1fba7aded65613f7a1e199c467	APPROVED	2021-11-11T21:26:46.652
https://www.villagehatshop.com	swim caps	Irrelevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a96599ffd22a89ded6b	ef49f8b3-bd45-4a35-b53f-7884fae6bef7	0001bfeb25--618d8a96599ffd22a89ded6b	081b4d1fba7aded65613f7a1e199c467	APPROVED	2021-11-11T21:26:46.652
https://www.newegg.com/Desktop-External-Hard-Drives/SubCategory/ID-414	extension cables	Irrelevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--618d8a96599ffd22a89ded6b	b0ee1fc1-3a3c-47a3-9b85-9aba2c8e2459	0001bfeb25--618d8a96599ffd22a89ded6b	081b4d1fba7aded65613f7a1e199c467	APPROVED	2021-11-11T21:26:46.652
https://www.costco.com/utility-folding.html	pool tables	404				https://toloka.yandex.ru/task/29354789/0001bfeb25--6193dcceaaa8b5040c22953f	9b650605-99f4-484c-9cf5-57240f0eacea	0001bfeb25--6193dcceaaa8b5040c22953f	756b527f644db6ef637030f5e027486f	APPROVED	2021-11-16T16:31:10.974
https://en.wikipedia.org/wiki/Animal_shelter	dog kennels for sale	Relevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--6193dcceaaa8b5040c22953f	bf559053-e9a1-4a96-8aeb-db19e9bc2f86	0001bfeb25--6193dcceaaa8b5040c22953f	756b527f644db6ef637030f5e027486f	APPROVED	2021-11-16T16:31:10.974
https://www.walmart.com/ip/SOLICE-High-Capacity-16800mah-External-Battery-Power-Bank-Portable-Charger-Backup-Pack-LED-Light-Dual-USB-iphone-5-5S-6s-6-Plus-ipad-Samsung-Galaxy-M/317220074	powerbank for iphone	Relevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--6193dcceaaa8b5040c22953f	35a09fe4-600f-4a0b-9030-1ab20302954e	0001bfeb25--6193dcceaaa8b5040c22953f	756b527f644db6ef637030f5e027486f	APPROVED	2021-11-16T16:31:10.974
https://www.usa.canon.com/internet/portal/us/home/products/list/cameras/eos-dslr-and-mirrorless-cameras	ip camera price	Relevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--6193dcfabfd7fc150e9d4b8b	e3cddc5d-0936-4cbb-a585-003ec0311179	0001bfeb25--6193dcfabfd7fc150e9d4b8b	756b527f644db6ef637030f5e027486f	APPROVED	2021-11-16T16:31:54.937
https://www.ballonlinestore.com/Shirts	billiard balls	Irrelevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--6193dcfabfd7fc150e9d4b8b	4cf86890-4767-4b17-9356-12420952d040	0001bfeb25--6193dcfabfd7fc150e9d4b8b	756b527f644db6ef637030f5e027486f	APPROVED	2021-11-16T16:31:54.937
https://www.bedbathandbeyond.com/store/category/smart-home-home-improvement/heating-cooling/humidifiers/14945/	humidifier walmart	Relevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--6193dcfabfd7fc150e9d4b8b	3c236160-a202-4539-9ce6-f1adb3cd37a3	0001bfeb25--6193dcfabfd7fc150e9d4b8b	756b527f644db6ef637030f5e027486f	APPROVED	2021-11-16T16:31:54.937
https://www.ebay.com/itm/Radar-2020-Senate-Pro-Waterski/274460230107?hash=item3fe71ac1db:g:OZsAAOSwHfdfN3x2&var=574606259725	water skis	Irrelevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--6193dd33c596000d03ebea1f	358054d5-883a-4c1c-a46d-6766d1535572	0001bfeb25--6193dd33c596000d03ebea1f	756b527f644db6ef637030f5e027486f	APPROVED	2021-11-16T16:32:51.882
https://www.trueachievements.com/a264393/stroll-in-the-park-achievement	umbrella stroller	RelevantMinus				https://toloka.yandex.ru/task/29354789/0001bfeb25--6193dd33c596000d03ebea1f	f37465d1-69c2-419f-bb33-e687db1cac8a	0001bfeb25--6193dd33c596000d03ebea1f	756b527f644db6ef637030f5e027486f	APPROVED	2021-11-16T16:32:51.882
https://theshelterpetproject.org/pet-search/	dog kennels for sale	Relevant				https://toloka.yandex.ru/task/29354789/0001bfeb25--6193dd33c596000d03ebea1f	b3fd5e16-7496-4a85-beb2-5fc0d936d874	0001bfeb25--6193dd33c596000d03ebea1f	756b527f644db6ef637030f5e027486f	APPROVED	2021-11-16T16:32:51.882
https://www.homedepot.com/p/Home-Accents-Holiday-48-in-Holiday-Traditions-Red-Plush-Tree-Skirt-0202004ZSAHOP/301577459	plaid skirt	404				https://toloka.yandex.ru/task/29354789/0001bfeb25--6193dd3bdea9775068b0b976	7f58af1f-2b8c-4733-8cf5-b46b15dad84a	0001bfeb25--6193dd3bdea9775068b0b976	811db00ce78e30fcb54df6e375846b7d	APPROVED	2021-11-16T16:32:59.770
